ts,decision_ts,gross,net,exposure,turnover,txn_cost,slippage_cost,costs
2016-03-29,2016-03-28,0.011128391319115681,0.011122598107254734,0.9192567323655356,0.00965535310157898,4.82767655078949e-06,9.65535310157898e-07,5.793211860947388e-06
2016-03-30,2016-03-29,0.0025297682159928937,0.0024005014448642715,0.8642287746422539,0.21544461854770333,0.00010772230927385168,2.1544461854770336e-05,0.000129266771128622
2016-03-31,2016-03-30,-0.001954089811359795,-0.0020481682831606724,1.0,0.1567974530014622,7.839872650073109e-05,1.5679745300146218e-05,9.407847180087731e-05
2016-04-01,2016-03-31,0.002195943411901795,0.0021875316101362782,0.9999999999999999,0.014019669609194658,7.009834804597329e-06,1.401966960919466e-06,8.411801765516796e-06
2016-04-04,2016-04-01,-0.005730707020783727,-0.005740767969307566,0.9999999999999999,0.016768247539731704,8.384123769865852e-06,1.6768247539731704e-06,1.0060948523839022e-05
2016-04-05,2016-04-04,-0.009824124898177225,-0.009831691876426752,1.0000000000000002,0.012611630415878004,6.3058152079390026e-06,1.2611630415878006e-06,7.566978249526803e-06
2016-04-06,2016-04-05,0.011516578801674728,0.011498372590869955,0.9889546377422342,0.03034368467462148,1.517184233731074e-05,3.034368467462148e-06,1.8206210804772887e-05
2016-04-07,2016-04-06,-0.01219457256083005,-0.012218838012960065,1.0000000000000002,0.04044242021669258,2.022121010834629e-05,4.0442420216692586e-06,2.4265452130015548e-05
2016-04-08,2016-04-07,0.0065262876321561724,0.0064798536361159766,0.9312694132873172,0.07738999340032655,3.869499670016328e-05,7.738999340032656e-06,4.6433996040195934e-05
2016-04-11,2016-04-08,0.002224469161325472,0.0022118591539728835,0.9230729275502759,0.021016678920980546,1.0508339460490272e-05,2.1016678920980544e-06,1.2610007352588327e-05
2016-04-12,2016-04-11,0.008152578717477266,0.008022678270690323,0.9999999999999998,0.21650074464490573,0.00010825037232245287,2.1650074464490575e-05,0.00012990044678694345
2016-04-13,2016-04-12,0.010487940187249713,0.010474416248810046,1.0,0.022539897399444918,1.1269948699722459e-05,2.253989739944492e-06,1.352393843966695e-05
2016-04-14,2016-04-13,-0.0019361814822468088,-0.0019552335396846327,1.0,0.031753429063040066,1.5876714531520034e-05,3.175342906304007e-06,1.9052057437824038e-05
2016-04-15,2016-04-14,-0.0007092094881172592,-0.0007227655478812157,1.0,0.022593432939927376,1.1296716469963688e-05,2.259343293992738e-06,1.3556059763956425e-05
2016-04-18,2016-04-15,0.0037112111859274816,0.0036989865180938803,1.0000000000000002,0.02037444638933516,1.018722319466758e-05,2.037444638933516e-06,1.2224667833601095e-05
2016-04-19,2016-04-18,0.003962201897156864,0.003856459014156386,1.0,0.17623813833412924,8.811906916706463e-05,1.7623813833412923e-05,0.00010574288300047754
2016-04-20,2016-04-19,0.0007894826052361708,0.0007779266875796632,1.0000000000000002,0.01925986276084602,9.62993138042301e-06,1.925986276084602e-06,1.1555917656507613e-05
2016-04-21,2016-04-20,-0.005251849057951936,-0.005263080205210639,1.0000000000000002,0.018718578764504654,9.359289382252327e-06,1.8718578764504654e-06,1.1231147258702792e-05
2016-04-22,2016-04-21,-0.003048494560487231,-0.0030634316804773317,0.9999999999999998,0.02489519998350123,1.2447599991750617e-05,2.489519998350123e-06,1.4937119990100739e-05
2016-04-25,2016-04-22,-0.003694446587201356,-0.0037213569744219046,1.0,0.04485064536758139,2.2425322683790695e-05,4.485064536758139e-06,2.6910387220548836e-05
2016-04-26,2016-04-25,0.0023777841384199565,0.0023743400365732366,0.9999999999999998,0.0057401697445328345,2.8700848722664173e-06,5.740169744532835e-07,3.444101846719701e-06
2016-04-27,2016-04-26,0.0025477944719499842,0.002522999606917988,1.0,0.04132477505332724,2.066238752666362e-05,4.1324775053327246e-06,2.4794865031996344e-05
2016-04-28,2016-04-27,-0.008306736215123702,-0.008312554824850956,1.0,0.009697682878756775,4.8488414393783875e-06,9.697682878756776e-07,5.818609727254065e-06
2016-04-29,2016-04-28,-0.004337006932227822,-0.0043507878216040565,0.9999999999999999,0.022968148960391774,1.1484074480195888e-05,2.2968148960391774e-06,1.3780889376235064e-05
2016-05-02,2016-04-29,0.0026231473440117784,0.002515671720391215,0.9999999999999997,0.17912603936760507,8.956301968380256e-05,1.791260393676051e-05,0.00010747562362056306
2016-05-03,2016-05-02,-0.009599425480369695,-0.00961570526274979,1.0000000000000002,0.02713297063349108,1.356648531674554e-05,2.713297063349108e-06,1.6279782380094648e-05
2016-05-04,2016-05-03,-0.005379577746438118,-0.005395048747466455,1.0,0.025785001713895472,1.2892500856947736e-05,2.5785001713895473e-06,1.5471001028337285e-05
2016-05-05,2016-05-04,0.0005202490947859871,0.0004951879656710938,0.9999999999999999,0.04176854852482221,2.0884274262411103e-05,4.176854852482221e-06,2.5061129114893327e-05
2016-05-06,2016-05-05,0.00396389743368536,0.003951254308895611,1.0,0.021071874649582628,1.0535937324791314e-05,2.107187464958263e-06,1.2643124789749578e-05
2016-05-09,2016-05-06,-0.003172043185062746,-0.0031918282738819565,0.9999999999999999,0.032975148032017385,1.6487574016008692e-05,3.2975148032017385e-06,1.978508881921043e-05
2016-05-10,2016-05-09,0.011491529044358495,0.011346907807882577,0.9999999999999999,0.24103539412652863,0.00012051769706326431,2.4103539412652863e-05,0.0001446212364759172
2016-05-11,2016-05-10,-0.003055729905184956,-0.0030719718362556556,1.0,0.02706988511783206,1.3534942558916028e-05,2.706988511783206e-06,1.6241931070699234e-05
2016-05-12,2016-05-11,-0.002270618345262015,-0.0022961964179445127,1.0,0.04263012113749616,2.131506056874808e-05,4.263012113749616e-06,2.5578072682497697e-05
2016-05-13,2016-05-12,-0.008435111744922496,-0.00875939026093989,1.0,0.540464193362325,0.0002702320966811625,5.40464193362325e-05,0.00032427851601739505
2016-05-16,2016-05-13,0.01062350439232836,0.010609682559388812,1.0,0.023036388232579197,1.1518194116289598e-05,2.3036388232579196e-06,1.3821832939547518e-05
2016-05-17,2016-05-16,-0.005631319130088781,-0.00564146205744111,1.0,0.01690487892054847,8.452439460274235e-06,1.690487892054847e-06,1.0142927352329082e-05
2016-05-18,2016-05-17,5.9878997813411945e-05,-7.95903727028952e-05,1.0,0.23244895086051193,0.00011622447543025596,2.3244895086051193e-05,0.00013946937051630715
2016-05-19,2016-05-18,-0.004853652403038083,-0.004876818523059401,1.0,0.03861020003553049,1.9305100017765248e-05,3.86102000355305e-06,2.3166120021318298e-05
2016-05-20,2016-05-19,0.0065842115372472245,0.006581159752920182,1.0,0.005086307211737223,2.5431536058686118e-06,5.086307211737224e-07,3.051784327042334e-06
2016-05-23,2016-05-20,-0.0023461741565571352,-0.002364626162905255,0.9999999999999999,0.030753343913533293,1.5376671956766647e-05,3.0753343913533296e-06,1.8452006348119976e-05
2016-05-24,2016-05-23,0.00742984278946429,0.0072142301136828586,1.0,0.3593544596357192,0.00017967722981785962,3.5935445963571926e-05,0.00021561267578143153
2016-05-25,2016-05-24,0.0053340859976117325,0.005314477209040684,0.9999999999999999,0.032681314285080434,1.634065714254022e-05,3.2681314285080438e-06,1.9608788571048263e-05
2016-05-26,2016-05-25,-0.0006036533362481859,-0.0008036553118375584,0.960856559879139,0.3333366259822876,0.00016666831299114382,3.333366259822876e-05,0.00020000197558937255
2016-05-27,2016-05-26,0.0014194675063040165,0.0012227927517030606,0.95039684310253,0.32779125766825973,0.00016389562883412984,3.2779125766825975e-05,0.00019667475460095584
