ts,decision_ts,gross,net,exposure,turnover,txn_cost,slippage_cost,costs,window_id
2021-07-02,2021-07-01,0.0042753964777761284,0.0042753964777761284,1.0,0.0,0.0,0.0,0.0,17
2021-07-06,2021-07-02,-0.005154667198935959,-0.005154667198935959,1.0,0.0,0.0,0.0,0.0,17
2021-07-08,2021-07-07,-0.00656620924173269,-0.00676620924173269,1.0,1.0,0.0002,0.0,0.0002,18
2021-07-09,2021-07-08,0.011762540345974648,0.011762540345974648,1.0,0.0,0.0,0.0,0.0,18
2021-07-12,2021-07-09,0.0019613037825379044,0.0019613037825379044,1.0,0.0,0.0,0.0,0.0,18
2021-07-13,2021-07-12,-0.0022927213413995954,-0.0022927213413995954,1.0,0.0,0.0,0.0,0.0,18
2021-07-14,2021-07-13,-0.0009087568386979105,-0.0009087568386979105,1.0,0.0,0.0,0.0,0.0,18
2021-07-15,2021-07-14,-0.003025064222844687,-0.003025064222844687,1.0,0.0,0.0,0.0,0.0,18
2021-07-16,2021-07-15,-0.007647021616363103,-0.007647021616363103,1.0,0.0,0.0,0.0,0.0,18
2021-07-19,2021-07-16,-0.015864753997867322,-0.015864753997867322,1.0,0.0,0.0,0.0,0.0,18
2021-07-20,2021-07-19,0.01107859392161854,0.01107859392161854,1.0,0.0,0.0,0.0,0.0,18
2021-07-21,2021-07-20,0.010303277123267507,0.010303277123267507,1.0,0.0,0.0,0.0,0.0,18
2021-07-22,2021-07-21,0.002156782057209672,0.002156782057209672,1.0,0.0,0.0,0.0,0.0,18
2021-07-23,2021-07-22,0.002667250427211787,0.002667250427211787,1.0,0.0,0.0,0.0,0.0,18
2021-07-26,2021-07-23,-0.0007517341355599562,-0.0007517341355599562,1.0,0.0,0.0,0.0,0.0,18
2021-07-27,2021-07-26,-0.005288913793866901,-0.005288913793866901,1.0,0.0,0.0,0.0,0.0,18
2021-07-28,2021-07-27,0.005713740048335192,0.005713740048335192,1.0,0.0,0.0,0.0,0.0,18
2021-07-29,2021-07-28,0.006526518747132959,0.006526518747132959,1.0,0.0,0.0,0.0,0.0,18
2021-07-30,2021-07-29,-0.004272078735454788,-0.004272078735454788,1.0,0.0,0.0,0.0,0.0,18
2021-08-02,2021-07-30,-0.0020860649485258675,-0.0020860649485258675,1.0,0.0,0.0,0.0,0.0,18
2021-08-03,2021-08-02,0.004045071572842252,0.004045071572842252,1.0,0.0,0.0,0.0,0.0,18
2021-08-04,2021-08-03,-0.005159598829091039,-0.005159598829091039,1.0,0.0,0.0,0.0,0.0,18
2021-08-05,2021-08-04,0.006262188941858749,0.006262188941858749,1.0,0.0,0.0,0.0,0.0,18
2021-08-06,2021-08-05,-0.004206590635123431,-0.004206590635123431,1.0,0.0,0.0,0.0,0.0,18
2021-08-09,2021-08-06,-0.00439975289284188,-0.00439975289284188,1.0,0.0,0.0,0.0,0.0,18
2021-08-10,2021-08-09,0.0023898232916318763,0.0023898232916318763,1.0,0.0,0.0,0.0,0.0,18
2021-08-11,2021-08-10,0.005295871457385371,0.005295871457385371,1.0,0.0,0.0,0.0,0.0,18
2021-08-12,2021-08-11,-0.0003413884130194834,-0.0003413884130194834,1.0,0.0,0.0,0.0,0.0,18
2021-08-13,2021-08-12,0.001396208252874809,0.001396208252874809,1.0,0.0,0.0,0.0,0.0,18
2021-08-16,2021-08-13,-0.0019657955080978674,-0.0019657955080978674,1.0,0.0,0.0,0.0,0.0,18
2021-08-17,2021-08-16,-0.008225108076725175,-0.008225108076725175,1.0,0.0,0.0,0.0,0.0,18
2021-08-18,2021-08-17,-0.00788676920398298,-0.00788676920398298,1.0,0.0,0.0,0.0,0.0,18
2021-08-19,2021-08-18,-0.003962610773606967,-0.003962610773606967,1.0,0.0,0.0,0.0,0.0,18
2021-08-20,2021-08-19,0.00286078936062506,0.00286078936062506,1.0,0.0,0.0,0.0,0.0,18
2021-08-23,2021-08-20,0.01556086907169112,0.01556086907169112,1.0,0.0,0.0,0.0,0.0,18
2021-08-24,2021-08-23,0.006909589580408937,0.006909589580408937,1.0,0.0,0.0,0.0,0.0,18
2021-08-25,2021-08-24,0.0013549058963122085,0.0013549058963122085,1.0,0.0,0.0,0.0,0.0,18
2021-08-26,2021-08-25,-0.005180224310913129,-0.005180224310913129,1.0,0.0,0.0,0.0,0.0,18
2021-08-27,2021-08-26,0.01271976349915931,0.01271976349915931,1.0,0.0,0.0,0.0,0.0,18
2021-08-30,2021-08-27,0.0012919374116525436,0.0012919374116525436,1.0,0.0,0.0,0.0,0.0,18
2021-08-31,2021-08-30,-0.0005905556984997285,-0.0005905556984997285,1.0,0.0,0.0,0.0,0.0,18
2021-09-01,2021-08-31,0.0023448866799327893,0.0023448866799327893,1.0,0.0,0.0,0.0,0.0,18
2021-09-02,2021-09-01,0.003441456602799531,0.003441456602799531,1.0,0.0,0.0,0.0,0.0,18
2021-09-03,2021-09-02,0.00014119115190831523,0.00014119115190831523,1.0,0.0,0.0,0.0,0.0,18
2021-09-07,2021-09-03,-0.0049032034576205865,-0.0049032034576205865,1.0,0.0,0.0,0.0,0.0,18
2021-09-08,2021-09-07,-0.002857694559193347,-0.002857694559193347,1.0,0.0,0.0,0.0,0.0,18
2021-09-09,2021-09-08,-0.0013457684715361016,-0.0013457684715361016,1.0,0.0,0.0,0.0,0.0,18
2021-09-10,2021-09-09,-0.003775659548990218,-0.003775659548990218,1.0,0.0,0.0,0.0,0.0,18
2021-09-13,2021-09-10,0.005321731710411848,0.005321731710411848,1.0,0.0,0.0,0.0,0.0,18
2021-09-14,2021-09-13,-0.003306672517349696,-0.003306672517349696,1.0,0.0,0.0,0.0,0.0,18
2021-09-15,2021-09-14,0.0064555601309973405,0.0064555601309973405,1.0,0.0,0.0,0.0,0.0,18
2021-09-16,2021-09-15,-0.004243726649094293,-0.004243726649094293,1.0,0.0,0.0,0.0,0.0,18
2021-09-17,2021-09-16,-0.007478490672030769,-0.007478490672030769,1.0,0.0,0.0,0.0,0.0,18
2021-09-20,2021-09-17,-0.01496812836607031,-0.01496812836607031,1.0,0.0,0.0,0.0,0.0,18
2021-09-21,2021-09-20,0.002350967213360067,0.002350967213360067,1.0,0.0,0.0,0.0,0.0,18
2021-09-22,2021-09-21,0.01029627935914288,0.01029627935914288,1.0,0.0,0.0,0.0,0.0,18
2021-09-23,2021-09-22,0.007937381972298475,0.007937381972298475,1.0,0.0,0.0,0.0,0.0,18
2021-09-24,2021-09-23,-0.0023020324291694763,-0.0023020324291694763,1.0,0.0,0.0,0.0,0.0,18
2021-09-27,2021-09-24,0.003357785216878706,0.003357785216878706,1.0,0.0,0.0,0.0,0.0,18
2021-09-28,2021-09-27,-0.01870069373664033,-0.01870069373664033,1.0,0.0,0.0,0.0,0.0,18
2021-09-29,2021-09-28,-0.0018460086760059059,-0.0018460086760059059,1.0,0.0,0.0,0.0,0.0,18
2021-09-30,2021-09-29,-0.0021716527267954034,-0.0021716527267954034,1.0,0.0,0.0,0.0,0.0,18
2021-10-01,2021-09-30,0.008996271247852817,0.008996271247852817,1.0,0.0,0.0,0.0,0.0,18
2021-10-04,2021-10-01,-0.007474292547773187,-0.007474292547773187,1.0,0.0,0.0,0.0,0.0,18
2021-10-06,2021-10-05,-0.0017467164561598694,-0.0019467164561598695,1.0,1.0,0.0002,0.0,0.0002,19
2021-10-07,2021-10-06,0.008204046870506944,0.008204046870506944,1.0,0.0,0.0,0.0,0.0,19
2021-10-08,2021-10-07,-0.0014140037083939072,-0.0014140037083939072,1.0,0.0,0.0,0.0,0.0,19
2021-10-11,2021-10-08,-0.0032962603372838407,-0.0032962603372838407,1.0,0.0,0.0,0.0,0.0,19
2021-10-12,2021-10-11,0.00070317865208267,0.00070317865208267,1.0,0.0,0.0,0.0,0.0,19
2021-10-13,2021-10-12,0.006893730315857227,0.006893730315857227,1.0,0.0,0.0,0.0,0.0,19
