total_return,cagr,annual_return,annual_vol,sharpe,sortino,win_rate,turnover_avg,costs_avg,gross_exposure_avg,exposure_avg,gross_return_avg,net_return_avg,benchmark_total_return,benchmark_cagr,benchmark_annual_return,benchmark_annual_vol,benchmark_sharpe,max_drawdown
0.34637073312569244,0.037972209620228625,0.04185429944786018,0.09556714004940041,0.4379570156250875,0.6545759746028558,0.5246146195922426,0.0621545712687838,0.00015538642817195948,0.7600613528568866,0.7600613528568866,0.0003214749180444205,0.000166088489872461,1.3644910330136089,0.11386706563374194,0.12499386596364831,0.18465209850057004,0.6769154912326244,-0.1718484943359454
