ts,symbol,open,high,low,close,volume
2016-03-25,SPY,460.3399963378906,461.2000122070313,456.4700012207031,458.7000122070313,79666900
2016-03-28,SPY,457.8900146484375,458.760009765625,451.1600036621094,451.6400146484375,121699900
2016-03-29,SPY,453.30999755859375,453.4599914550781,449.1400146484375,452.9200134277344,89048800
2016-03-30,SPY,453.1300048828125,456.9100036621094,452.260009765625,456.7999877929688,59601000
2016-03-31,SPY,455.2200012207031,457.8299865722656,449.8200073242188,451.0299987792969,74214500
2016-04-01,SPY,446.8900146484375,448.9299926757813,443.4700012207031,446.5199890136719,106898000
2016-04-04,SPY,445.5899963378906,450.6900024414063,443.5299987792969,448.7699890136719,78097200
2016-04-05,SPY,447.9700012207031,450.6300048828125,445.9400024414063,447.5700073242188,79272700
2016-04-06,SPY,444.1099853515625,445.0,439.3900146484375,439.9200134277344,89770500
2016-04-07,SPY,443.0799865722656,445.75,436.6499938964844,438.2900085449219,84363600
2016-04-08,SPY,438.0299987792969,444.1099853515625,437.8399963378906,443.30999755859375,74070400
2016-04-11,SPY,443.5499877929688,444.7300109863281,437.6799926757813,437.7900085449219,97869500
2016-04-12,SPY,436.80999755859375,439.75,435.6099853515625,437.9700012207031,66002500
2016-04-13,SPY,437.8599853515625,445.7999877929688,437.6799926757813,445.0400085449219,77821000
2016-04-14,SPY,446.9200134277344,447.5700073242188,443.4800109863281,444.7099914550781,65224400
2016-04-15,SPY,448.5400085449219,450.010009765625,437.1000061035156,438.05999755859375,85417300
2016-04-18,SPY,436.9100036621094,438.0799865722656,425.4400024414063,426.0400085449219,132471800
2016-04-19,SPY,423.6700134277344,428.6900024414063,418.8399963378906,428.510009765625,119647700
2016-04-20,SPY,425.8299865722656,426.0400085449219,416.0700073242188,416.1000061035156,103996300
2016-04-21,SPY,417.239990234375,422.9200134277344,415.010009765625,417.2699890136719,122030000
2016-04-22,SPY,422.2900085449219,429.6400146484375,417.6000061035156,427.80999755859375,105449100
2016-04-25,SPY,423.5899963378906,425.8699951171875,411.2099914550781,412.0,145491100
2016-04-26,SPY,412.0700073242188,415.9200134277344,405.0199890136719,414.4800109863281,158312500
2016-04-27,SPY,415.010009765625,418.9299926757813,413.3599853515625,416.3800048828125,100028200
2016-04-28,SPY,417.0799865722656,429.6600036621094,413.7099914550781,429.05999755859375,144247900
2016-04-29,SPY,424.5499877929688,425.0,409.4400024414063,413.80999755859375,172929100
2016-05-02,SPY,411.1000061035156,414.7999877929688,405.7300109863281,411.3399963378906,151770800
2016-05-03,SPY,405.1000061035156,406.4100036621094,396.5,398.1700134277344,155586100
2016-05-04,SPY,404.489990234375,406.0799865722656,394.8200073242188,399.0899963378906,132497200
2016-05-05,SPY,398.0700073242188,404.0400085449219,391.9599914550781,392.75,142361000
2016-05-06,SPY,389.3699951171875,395.7999877929688,385.1499938964844,392.3399963378906,125090800
2016-05-09,SPY,396.7099914550781,403.1799926757813,395.6099853515625,401.7200012207031,104174400
2016-05-10,SPY,399.9800109863281,403.9700012207031,397.6000061035156,400.0899963378906,78622400
2016-05-11,SPY,406.5299987792969,408.5700073242188,402.5799865722656,408.3200073242188,83029700
2016-05-12,SPY,403.5,403.7999877929688,390.5499877929688,391.8599853515625,117674500
2016-05-13,SPY,388.6199951171875,394.1400146484375,387.1099853515625,389.4599914550781,98510700
2016-05-16,SPY,393.25,397.0299987792969,380.5400085449219,389.6300048828125,131432200
2016-05-17,SPY,392.8299865722656,397.7300109863281,390.3800048828125,396.9200134277344,76414900
2016-05-18,SPY,392.55999755859375,395.1499938964844,386.9599914550781,393.8900146484375,91448800
2016-05-19,SPY,392.30999755859375,399.4500122070313,391.8900146484375,397.3699951171875,91472900
2016-05-20,SPY,398.6700134277344,407.0400085449219,398.4500122070313,405.30999755859375,82168300
2016-05-23,SPY,407.9100036621094,415.3800048828125,407.7000122070313,415.260009765625,84768700
2016-05-24,SPY,413.5499877929688,416.4599914550781,410.0299987792969,412.9299926757813,95937000
2016-05-25,SPY,415.1700134277344,416.239990234375,406.9299926757813,409.5899963378906,86585800
2016-05-26,SPY,409.4200134277344,417.4400024414063,407.0400085449219,417.3900146484375,79609600
2016-05-27,SPY,412.3999938964844,414.0400085449219,409.510009765625,410.5400085449219,71874300
2016-05-30,SPY,414.7799987792969,416.6099853515625,410.5499877929688,411.7900085449219,57508900
2016-05-31,SPY,408.1000061035156,416.2200012207031,407.6099853515625,415.739990234375,59272400
2016-06-01,SPY,413.9299926757813,415.8200073242188,410.3800048828125,411.2200012207031,64350000
2016-06-02,SPY,409.3399963378906,411.739990234375,401.4400024414063,401.4400024414063,86289800
2016-06-03,SPY,394.8800048828125,395.7799987792969,389.75,389.7999877929688,132893900
2016-06-06,SPY,379.8500061035156,381.80999755859375,373.2999877929688,375.0,170004900
2016-06-07,SPY,376.8500061035156,377.9400024414063,370.5899963378906,373.8699951171875,104011800
2016-06-08,SPY,377.3599853515625,383.8999938964844,372.1199951171875,379.2000122070313,125666800
2016-06-09,SPY,370.510009765625,370.9400024414063,364.0799865722656,366.6499938964844,134473300
2016-06-10,SPY,365.510009765625,369.3800048828125,362.1700134277344,365.8599853515625,111113900
2016-06-13,SPY,371.8900146484375,376.5299987792969,371.80999755859375,375.0700073242188,76811900
2016-06-14,SPY,370.6199951171875,378.7200012207031,370.1799926757813,374.3900146484375,90059400
2016-06-15,SPY,376.6400146484375,378.8299865722656,372.8900146484375,378.05999755859375,79292100
2016-06-16,SPY,381.3999938964844,390.0899963378906,381.3699951171875,390.0799865722656,98050300
2016-06-17,SPY,391.0499877929688,391.3599853515625,387.4400024414063,388.5899963378906,66009600
2016-06-20,SPY,390.2300109863281,393.1600036621094,380.5299987792969,380.6499938964844,86548900
2016-06-21,SPY,381.2300109863281,382.2699890136719,378.4200134277344,380.3399963378906,65676000
2016-06-22,SPY,376.239990234375,380.6600036621094,372.55999755859375,377.25,112508300
2016-06-23,SPY,376.55999755859375,381.7000122070313,373.7999877929688,381.239990234375,74839700
2016-06-24,SPY,375.8800048828125,381.9800109863281,372.8999938964844,381.9599914550781,81438000
2016-06-27,SPY,382.1099853515625,385.8699951171875,379.6000061035156,383.25,70426200
2016-06-28,SPY,385.1199951171875,389.8299865722656,383.2699890136719,388.989990234375,64525900
2016-06-29,SPY,387.2699890136719,390.6400146484375,385.6600036621094,388.6700134277344,72397800
2016-06-30,SPY,385.8500061035156,386.8699951171875,383.5,384.2300109863281,58366900
2016-07-01,SPY,383.6499938964844,386.1600036621094,378.989990234375,380.8299865722656,62219200
2016-07-04,SPY,375.1000061035156,381.9200134277344,374.6600036621094,378.8299865722656,84224600
2016-07-05,SPY,373.6099853515625,379.0499877929688,371.0400085449219,377.9100036621094,89704800
2016-07-06,SPY,382.5499877929688,385.25,380.5400085449219,385.1300048828125,79060400
2016-07-07,SPY,388.3800048828125,389.0899963378906,380.6600036621094,381.9500122070313,63203600
2016-07-08,SPY,386.0799865722656,392.8699951171875,385.3900146484375,392.2699890136719,78506000
2016-07-11,SPY,392.4700012207031,396.260009765625,391.0299987792969,394.7699890136719,71843800
2016-07-12,SPY,394.1600036621094,398.8399963378906,391.6300048828125,398.7900085449219,64903900
2016-07-13,SPY,398.9200134277344,400.1799926757813,392.75,395.0899963378906,72197300
2016-07-14,SPY,395.75,396.4700012207031,393.2099914550781,395.5700073242188,53631500
2016-07-15,SPY,393.8399963378906,394.05999755859375,389.9500122070313,390.8900146484375,52946400
2016-07-18,SPY,394.3599853515625,402.8800048828125,394.0499877929688,401.0400085449219,82342100
2016-07-19,SPY,401.8900146484375,406.7999877929688,398.1499938964844,406.0700073242188,73966600
2016-07-20,SPY,407.5799865722656,413.0299987792969,406.7699890136719,411.989990234375,87003700
2016-07-21,SPY,409.1499938964844,413.4100036621094,408.3999938964844,410.7699890136719,69997500
2016-07-22,SPY,409.1199951171875,413.0,406.8200073242188,408.05999755859375,63435400
2016-07-25,SPY,410.2999877929688,415.6799926757813,410.0,414.4500122070313,67820600
2016-07-26,SPY,414.3699951171875,415.0899963378906,412.4400024414063,414.1700134277344,45656600
2016-07-27,SPY,409.6600036621094,414.1499938964844,409.6000061035156,413.4700012207031,56814900
2016-07-28,SPY,415.25,417.6199951171875,411.8299865722656,412.989990234375,53886100
2016-07-29,SPY,412.2200012207031,412.75,410.2200012207031,411.3500061035156,44931800
2016-08-01,SPY,418.7799987792969,420.1400146484375,416.7200012207031,419.989990234375,68665700
2016-08-02,SPY,422.989990234375,424.9500122070313,419.2099914550781,419.989990234375,59489700
2016-08-03,SPY,422.0299987792969,427.2099914550781,421.0299987792969,427.1000061035156,61694500
2016-08-04,SPY,424.7699890136719,429.4100036621094,424.7099914550781,428.8599853515625,54048300
2016-08-05,SPY,427.7300109863281,431.7300109863281,426.8800048828125,429.7000122070313,59289000
2016-08-08,SPY,425.9100036621094,429.5,424.5400085449219,426.6499938964844,63563400
2016-08-09,SPY,426.8599853515625,428.6099853515625,425.5,427.8900146484375,49023200
2016-08-10,SPY,424.9800109863281,425.260009765625,421.2200012207031,422.1400146484375,68016900
2016-08-11,SPY,417.0499877929688,417.2300109863281,412.3999938964844,413.3500061035156,77695600
2016-08-12,SPY,412.8999938964844,415.4200134277344,411.7699890136719,412.3500061035156,49105200
2016-08-15,SPY,412.1099853515625,415.1099853515625,411.3900146484375,413.6700134277344,49177800
2016-08-16,SPY,415.239990234375,419.55999755859375,414.0899963378906,419.510009765625,50942300
2016-08-17,SPY,419.3900146484375,419.9599914550781,405.25,405.30999755859375,103087000
2016-08-18,SPY,402.2000122070313,405.8399963378906,401.2000122070313,402.6300048828125,65370800
2016-08-19,SPY,403.8500061035156,404.1000061035156,396.0,398.2099914550781,85652400
2016-08-22,SPY,399.9299926757813,401.239990234375,395.0400085449219,395.1799926757813,76029700
2016-08-23,SPY,392.8900146484375,396.7799987792969,390.0400085449219,396.4200134277344,78740100
2016-08-24,SPY,400.2799987792969,401.55999755859375,390.3299865722656,392.239990234375,99632100
2016-08-25,SPY,393.1300048828125,394.1199951171875,388.4200134277344,390.760009765625,76637400
2016-08-26,SPY,390.4299926757813,398.5899963378906,390.2000122070313,397.7799987792969,70964200
2016-08-29,SPY,395.3900146484375,400.8599853515625,394.1199951171875,400.3800048828125,80821700
2016-08-30,SPY,402.739990234375,407.510009765625,402.4599914550781,406.6000061035156,76706900
2016-08-31,SPY,408.7799987792969,411.7300109863281,408.4599914550781,410.9700012207031,69256300
2016-09-01,SPY,401.8299865722656,403.1000061035156,391.9200134277344,393.1000061035156,122947100
2016-09-02,SPY,394.4700012207031,396.2000122070313,391.1199951171875,394.6000061035156,85023700
2016-09-05,SPY,392.9599914550781,395.9599914550781,388.7799987792969,390.1199951171875,87633800
2016-09-06,SPY,384.1400146484375,386.25,382.1099853515625,385.55999755859375,103084800
2016-09-07,SPY,382.260009765625,388.5499877929688,382.1799926757813,388.5499877929688,73278500
2016-09-08,SPY,385.05999755859375,386.1199951171875,381.2000122070313,384.0899963378906,77274900
2016-09-09,SPY,386.1099853515625,389.30999755859375,377.3800048828125,377.3900146484375,106746600
2016-09-12,SPY,376.5799865722656,378.2999877929688,373.4400024414063,374.2200012207031,89472600
2016-09-13,SPY,370.5799865722656,370.6199951171875,363.2900085449219,367.9500122070313,122346900
2016-09-14,SPY,366.4100036621094,370.2099914550781,363.0299987792969,364.30999755859375,92581200
2016-09-15,SPY,368.0199890136719,370.3999938964844,360.8699951171875,363.3800048828125,108294100
2016-09-16,SPY,364.3800048828125,372.2999877929688,362.6000061035156,370.5299987792969,110802200
2016-09-19,SPY,366.80999755859375,367.1099853515625,359.70001220703125,362.7900085449219,112952300
2016-09-20,SPY,361.7999877929688,365.9100036621094,357.0400085449219,357.17999267578125,153711200
2016-09-21,SPY,361.0799865722656,368.5499877929688,359.2099914550781,366.6099853515625,89756500
2016-09-22,SPY,372.3999938964844,378.0,366.5700073242188,377.9700012207031,103602800
2016-09-23,SPY,373.3900146484375,379.4599914550781,370.9500122070313,377.0899963378906,88065700
2016-09-26,SPY,375.6199951171875,378.7200012207031,372.6799926757813,373.2000122070313,82333500
2016-09-27,SPY,368.9700012207031,373.2900085449219,360.9400024414063,362.7900085449219,107789500
2016-09-28,SPY,363.9599914550781,364.2099914550781,357.6700134277344,360.0199890136719,76042800
2016-09-29,SPY,358.239990234375,363.0299987792969,355.7099914550781,357.739990234375,92482800
2016-09-30,SPY,358.1700134277344,359.82000732421875,356.29998779296875,356.5599975585937,76991800
2016-10-03,SPY,349.2099914550781,367.510009765625,348.1099853515625,365.9700012207031,147254500
2016-10-04,SPY,368.5499877929688,370.260009765625,356.9599914550781,357.6300048828125,123737000
2016-10-05,SPY,364.010009765625,367.9800109863281,357.2799987792969,366.8200073242188,93168200
2016-10-06,SPY,375.1300048828125,375.4500122070313,367.5199890136719,371.1300048828125,97162900
2016-10-07,SPY,368.989990234375,371.8500061035156,365.5499877929688,368.5,79746900
2016-10-10,SPY,368.0299987792969,372.6700134277344,364.6099853515625,365.4100036621094,88283100
2016-10-11,SPY,365.1199951171875,374.7999877929688,363.5400085449219,374.2900085449219,131038400
2016-10-12,SPY,375.8900146484375,380.05999755859375,373.1099853515625,378.8699951171875,85436900
2016-10-13,SPY,378.7900085449219,385.25,378.6700134277344,384.9200134277344,78846300
2016-10-14,SPY,381.6199951171875,387.5799865722656,381.3500061035156,382.0199890136719,104087300
2016-10-17,SPY,383.0700073242188,385.0,379.3299865722656,379.9800109863281,81971800
2016-10-18,SPY,379.8699951171875,389.5199890136719,379.6799926757813,389.0199890136719,100302000
2016-10-19,SPY,386.4400024414063,388.3999938964844,385.260009765625,386.2099914550781,96631300
2016-10-20,SPY,390.1400146484375,390.3900146484375,383.2900085449219,384.5199890136719,85407600
2016-10-21,SPY,383.8999938964844,388.6300048828125,374.760009765625,374.8699951171875,126990400
2016-10-24,SPY,371.4700012207031,374.2000122070313,368.7900085449219,371.010009765625,87100100
2016-10-25,SPY,377.0,378.8699951171875,370.0,376.3500061035156,103505200
2016-10-26,SPY,377.7099914550781,380.5700073242188,375.5299987792969,379.9500122070313,68286900
2016-10-27,SPY,381.1099853515625,385.1199951171875,377.7200012207031,382.0,84641100
2016-10-28,SPY,379.9299926757813,381.1400146484375,373.6099853515625,374.1300048828125,78495500
2016-10-31,SPY,388.0499877929688,395.0400085449219,385.6400146484375,394.6900024414063,141455800
2016-11-01,SPY,395.5899963378906,399.3500061035156,393.6099853515625,398.510009765625,93839900
2016-11-02,SPY,396.6600036621094,400.1799926757813,394.8299865722656,395.1199951171875,71903500
2016-11-03,SPY,401.1499938964844,402.30999755859375,394.489990234375,398.489990234375,93194500
2016-11-04,SPY,396.7799987792969,397.7799987792969,394.7900085449219,395.4500122070313,68508500
2016-11-07,SPY,390.4599914550781,394.9500122070313,390.1400146484375,394.239990234375,74496300
2016-11-08,SPY,397.739990234375,397.80999755859375,393.0400085449219,396.0299987792969,92922500
2016-11-09,SPY,394.6400146484375,395.8200073242188,392.6600036621094,394.5899963378906,51243200
2016-11-10,SPY,396.6300048828125,400.0700073242188,395.1499938964844,399.8999938964844,60429000
2016-11-11,SPY,399.5499877929688,402.9299926757813,399.30999755859375,402.4200134277344,68261600
2016-11-14,SPY,401.8299865722656,402.9100036621094,401.5400085449219,402.3299865722656,30545400
2016-11-15,SPY,399.0899963378906,400.80999755859375,395.1099853515625,395.9100036621094,67881600
2016-11-16,SPY,396.0499877929688,397.2999877929688,393.2999877929688,395.2300109863281,52310000
2016-11-17,SPY,395.489990234375,407.6799926757813,393.4800109863281,407.6799926757813,144566700
2016-11-18,SPY,408.7699890136719,410.0,404.75,407.3800048828125,76398200
2016-11-21,SPY,402.25,407.8599853515625,402.1400146484375,406.9100036621094,85342700
2016-11-22,SPY,403.9500122070313,404.9299926757813,398.1700134277344,399.5899963378906,77289800
2016-11-23,SPY,399.4200134277344,399.989990234375,391.6400146484375,393.8299865722656,77972200
2016-11-24,SPY,392.9400024414063,395.6400146484375,391.9700012207031,393.1600036621094,65927900
2016-11-25,SPY,395.1400146484375,397.3599853515625,393.2699890136719,396.239990234375,60737900
2016-11-28,SPY,394.9400024414063,397.6199951171875,393.1499938964844,393.2799987792969,81447700
2016-11-29,SPY,394.1099853515625,398.9500122070313,393.4100036621094,398.9500122070313,75405800
2016-11-30,SPY,410.2200012207031,410.489990234375,399.0700073242188,401.9700012207031,123782500
2016-12-01,SPY,401.6099853515625,405.5,396.30999755859375,399.3999938964844,108111300
2016-12-02,SPY,394.2999877929688,395.25,387.8900146484375,389.6300048828125,117705900
2016-12-05,SPY,385.1799926757813,386.5799865722656,381.0400085449219,383.2699890136719,119858000
2016-12-06,SPY,383.4700012207031,383.8200073242188,378.2799987792969,380.0199890136719,79878100
2016-12-07,SPY,379.2300109863281,382.2300109863281,377.8500061035156,380.5400085449219,74427200
2016-12-08,SPY,383.25,387.4100036621094,382.6900024414063,386.2300109863281,78167400
2016-12-09,SPY,383.0499877929688,386.2099914550781,374.7699890136719,380.7200012207031,100120900
2016-12-12,SPY,379.6499938964844,383.05999755859375,378.0299987792969,382.9100036621094,59857300
2016-12-13,SPY,382.7900085449219,383.1499938964844,379.6499938964844,381.3999938964844,51638200
2016-12-14,SPY,381.3299865722656,383.3900146484375,376.4200134277344,376.6600036621094,70911500
2016-12-15,SPY,379.6300048828125,384.3500061035156,379.0799865722656,383.4400024414063,66970900
2016-12-16,SPY,380.6400146484375,382.5799865722656,378.4299926757813,382.4299926757813,84022200
2016-12-19,SPY,384.3699951171875,386.4299926757813,377.8299865722656,380.8200073242188,74850700
2016-12-20,SPY,383.1799926757813,385.8800048828125,380.0,383.760009765625,85934100
2016-12-21,SPY,381.7200012207031,381.8399963378906,378.760009765625,379.3800048828125,76970500
2016-12-22,SPY,382.6099853515625,389.25,379.4100036621094,388.0799865722656,104189600
2016-12-23,SPY,390.3699951171875,393.7000122070313,387.6700134277344,387.8599853515625,73978100
2016-12-26,SPY,387.25,390.6499938964844,386.2699890136719,390.5799865722656,65358100
2016-12-27,SPY,392.2300109863281,395.6000061035156,391.3800048828125,395.5199890136719,68881100
2016-12-28,SPY,396.6700134277344,398.489990234375,392.4200134277344,396.9599914550781,90157700
2016-12-29,SPY,393.6199951171875,399.1000061035156,393.3399963378906,398.5,63903900
2016-12-30,SPY,398.4800109863281,400.2300109863281,397.05999755859375,397.7699890136719,62677300
2017-01-02,SPY,399.010009765625,400.1199951171875,391.2799987792969,391.489990234375,99632300
2017-01-03,SPY,389.3599853515625,391.0799865722656,387.260009765625,388.6400146484375,86958900
2017-01-04,SPY,390.1000061035156,396.0400085449219,388.3800048828125,395.8800048828125,91806400
2017-01-05,SPY,396.7200012207031,402.6499938964844,395.7200012207031,400.6300048828125,84178800
2017-01-06,SPY,398.8800048828125,401.1499938964844,397.6400146484375,400.2000122070313,59524900
2017-01-09,SPY,395.9500122070313,400.7000122070313,393.55999755859375,400.3500061035156,84800300
2017-01-10,SPY,403.1300048828125,404.9200134277344,400.0299987792969,404.75,72287400
2017-01-11,SPY,403.6600036621094,408.1600036621094,403.4400024414063,405.6799926757813,68346200
2017-01-12,SPY,402.7999877929688,405.1300048828125,400.2799987792969,400.5899963378906,74202000
2017-01-13,SPY,401.1300048828125,406.5299987792969,400.7699890136719,406.4800109863281,86811800
2017-01-16,SPY,405.2099914550781,413.6700134277344,402.3500061035156,410.7999877929688,101459200
2017-01-17,SPY,414.8599853515625,418.30999755859375,412.8800048828125,416.7799987792969,101654500
2017-01-18,SPY,411.5899963378906,416.9700012207031,411.0899963378906,412.3500061035156,94736800
2017-01-19,SPY,409.7900085449219,411.2900085449219,408.1000061035156,409.8299865722656,60295300
2017-01-20,SPY,408.8699951171875,416.489990234375,407.5700073242188,415.1900024414063,90990700
2017-01-23,SPY,413.1300048828125,414.5299987792969,409.9299926757813,410.6499938964844,76227500
2017-01-24,SPY,414.4100036621094,414.5700073242188,405.80999755859375,407.0899963378906,78694900
2017-01-25,SPY,405.8599853515625,408.4400024414063,405.010009765625,408.0400085449219,70769700
2017-01-26,SPY,408.7200012207031,412.9700012207031,408.239990234375,412.8299865722656,64913500
2017-01-27,SPY,411.239990234375,415.0499877929688,408.510009765625,412.6400146484375,88389300
2017-01-30,SPY,410.3500061035156,414.05999755859375,409.4700012207031,413.9800109863281,61555700
2017-01-31,SPY,408.7900085449219,412.9100036621094,408.1400146484375,408.2799987792969,76431500
2017-02-01,SPY,406.05999755859375,407.510009765625,404.0499877929688,407.260009765625,89257800
2017-02-02,SPY,403.05999755859375,404.1600036621094,398.8200073242188,399.0899963378906,82655900
2017-02-03,SPY,399.5199890136719,401.1300048828125,397.0199890136719,398.5400085449219,83742300
2017-02-06,SPY,401.55999755859375,402.2000122070313,396.25,400.6600036621094,96242400
2017-02-07,SPY,395.4200134277344,397.25,393.6400146484375,396.3800048828125,108194400
2017-02-08,SPY,399.8699951171875,401.2900085449219,396.75,397.7300109863281,80444700
2017-02-09,SPY,397.2300109863281,399.2799987792969,396.1499938964844,396.260009765625,96438600
2017-02-10,SPY,395.4100036621094,396.6900024414063,393.3800048828125,394.739990234375,99706800
2017-02-13,SPY,392.6799926757813,398.6900024414063,392.3299865722656,397.80999755859375,85127800
2017-02-14,SPY,399.7099914550781,404.4500122070313,399.0299987792969,404.1900024414063,90120000
2017-02-15,SPY,405.0499877929688,407.4500122070313,404.010009765625,404.4700012207031,72795900
2017-02-16,SPY,404.4200134277344,404.6700134277344,397.6300048828125,398.2699890136719,108310600
2017-02-17,SPY,398.3900146484375,399.7099914550781,396.5899963378906,398.9200134277344,74746600
2017-02-20,SPY,399.739990234375,401.4800109863281,390.5299987792969,391.55999755859375,111945300
2017-02-21,SPY,390.989990234375,393.1600036621094,384.3200073242188,385.9100036621094,189253000
2017-02-22,SPY,381.80999755859375,390.3900146484375,380.6499938964844,385.3599853515625,157790000
2017-02-23,SPY,390.5,393.4500122070313,387.0499877929688,391.7300109863281,149752400
2017-02-24,SPY,385.8900146484375,389.489990234375,383.7099914550781,389.2799987792969,172996900
2017-02-27,SPY,386.8200073242188,396.4700012207031,386.2900085449219,396.1099853515625,143254200
2017-02-28,SPY,393.2200012207031,394.3999938964844,388.5499877929688,389.989990234375,140553400
2017-03-01,SPY,390.7999877929688,394.1700134277344,390.0700073242188,393.739990234375,93055800
