config,run_id,total_return,cagr,sharpe,max_drawdown,turnover_avg,costs_avg
configs/sma_spy.yaml,sma_spy,0.6040151642080147,0.06099866045843649,0.5696112778533534,-0.29808071240079326,0.0174042764793635,3.4808552958727007e-06
configs/rsi_spy.yaml,rsi_spy,0.5712697214767026,0.05825988934105619,0.4573628152045082,-0.2873809135491967,0.0208851317752362,4.177026355047241e-06
configs/ew_baseline_multi.yaml,ew_baseline_multi,0.9830236261671912,0.0895781683605168,0.633972934684596,-0.29967336493287666,0.0004972650422675286,9.945300845350573e-08
configs/vol_target_multi.yaml,vol_target_multi,0.3940967679710399,0.0425129535730151,0.48371468033051285,-0.17391551982983622,0.0621545712687838,0.0001380693909193358
configs/ml_gated_spy.yaml,ml_gated_spy,-0.07161713479486231,-0.009268755610063018,-0.3974240920156242,-0.09339738097049433,0.047737444057682744,9.54748881153655e-06
configs/walkforward_sma_multi.yaml,walkforward_sma_multi,0.5101624306285701,0.07556514525664104,0.6107485183346151,-0.16115216568879498,0.06869086578062734,1.3738173156125471e-05
configs/walkforward_rsi_spy.yaml,walkforward_rsi_spy,0.0680086394791386,0.01033878010461442,0.14429069871288958,-0.31436433670012487,0.026054590570719603,5.210918114143922e-06
configs/walkforward_ew_multi.yaml,walkforward_ew_multi,0.4022025143901282,0.05220543740173622,0.40103990117251337,-0.2996733649328768,0.016129032258064516,3.225806451612903e-06
