ts,decision_ts,gross,net,exposure,turnover,txn_cost,slippage_cost,costs
2016-06-17,2016-06-16,-0.0048462381969635445,-0.0048462381969635445,1.0,0.04221855213339373,0.0,0.0,0.0
2016-06-20,2016-06-17,0.004080855133901,0.004080855133901,1.0,0.052446251136443134,0.0,0.0,0.0
2016-06-21,2016-06-20,0.0017172380787929555,0.0017172380787929555,1.0,0.035118747474391754,0.0,0.0,0.0
2016-06-22,2016-06-21,-0.002273958705823149,-0.002273958705823149,0.9999999999999999,0.010188921630486139,0.0,0.0,0.0
2016-06-23,2016-06-22,0.01264221344208238,0.01264221344208238,1.0,0.1698947233747838,0.0,0.0,0.0
2016-06-24,2016-06-23,-0.03274732071144903,-0.03274732071144903,1.0,0.020386190552152864,0.0,0.0,0.0
2016-06-27,2016-06-24,-0.007959170191517933,-0.007959170191517933,0.7960397963543305,0.3805405763702284,0.0,0.0,0.0
2016-06-28,2016-06-27,0.010589895418517884,0.010589895418517884,0.7465594532118527,0.05279464566241839,0.0,0.0,0.0
2016-06-29,2016-06-28,0.009395422970606727,0.009395422970606727,0.7043189528190139,0.04224050039283879,0.0,0.0,0.0
2016-06-30,2016-06-29,0.005415929170737346,0.005415929170737346,0.6748115991152644,0.030032095169587464,0.0,0.0,0.0
2016-07-01,2016-06-30,0.0053068729954935685,0.0053068729954935685,0.665046019649363,0.011728993149782645,0.0,0.0,0.0
2016-07-05,2016-07-01,-0.004609142971746375,-0.004609142971746375,0.6707816594605264,0.007924311312333662,0.0,0.0,0.0
2016-07-06,2016-07-05,0.003234817616047864,0.003234817616047864,0.6649762328829601,0.007521155285840665,0.0,0.0,0.0
2016-07-07,2016-07-06,-0.0027976826922043313,-0.0027976826922043313,0.6607707063358105,0.16855807645856624,0.0,0.0,0.0
2016-07-08,2016-07-07,0.00847098209974116,0.00847098209974116,0.6603506259023846,0.004359148083154359,0.0,0.0,0.0
2016-07-11,2016-07-08,0.00046990554550090037,0.00046990554550090037,0.6950621612218272,0.13494163436547207,0.0,0.0,0.0
2016-07-12,2016-07-11,-0.00015041926476823213,-0.00015041926476823213,0.6929758380686628,0.014173563238950401,0.0,0.0,0.0
2016-07-13,2016-07-12,0.0021952377558545504,0.0021952377558545504,0.6800974249467152,0.020016372923026146,0.0,0.0,0.0
2016-07-14,2016-07-13,-0.00014340404681827134,-0.00014340404681827134,0.6770984958203019,0.003621274891461107,0.0,0.0,0.0
2016-07-15,2016-07-14,-0.0016615930032972928,-0.0016615930032972928,0.6699502216223303,0.2005595708241414,0.0,0.0,0.0
2016-07-18,2016-07-15,0.0024177265370621034,0.0024177265370621034,0.6693889453661662,0.0035377404986460526,0.0,0.0,0.0
2016-07-19,2016-07-18,-0.0010656620446654742,-0.0010656620446654742,0.6802980020400098,0.011113931783520214,0.0,0.0,0.0
2016-07-20,2016-07-19,0.0018691440418054954,0.0018691440418054954,0.6834698591353204,0.0044772735847199985,0.0,0.0,0.0
2016-07-21,2016-07-20,-4.9828605594060384e-05,-4.9828605594060384e-05,0.6830574802079367,0.0053657477217915195,0.0,0.0,0.0
2016-07-22,2016-07-21,0.002125336758494756,0.002125336758494756,0.6802127478601789,0.003150949325207139,0.0,0.0,0.0
2016-07-25,2016-07-22,-0.0020421693216731104,-0.0020421693216731104,0.6945211461662222,0.014761168780811115,0.0,0.0,0.0
2016-07-26,2016-07-25,0.0027653368979169562,0.0027653368979169562,0.9610201025146371,0.26649895634841514,0.0,0.0,0.0
2016-07-27,2016-07-26,0.006939142363065708,0.006939142363065708,1.0,0.0926971195032983,0.0,0.0,0.0
2016-07-28,2016-07-27,0.0003118483045470402,0.0003118483045470402,0.9999999999999997,0.22560897627612048,0.0,0.0,0.0
