epoch,timesteps,val_final_equity,val_total_return,val_max_drawdown,val_sharpe,val_n_trades,val_win_rate,val_profit_factor
1,15000,0.8753174825687136,-0.12468251743128644,-0.19053789360916829,-0.01900898896983974,380,0.39210526315789473,0.9547146455615587
2,30000,0.7744497117128037,-0.22555028828719625,-0.22905910647630134,0.11237850672663668,280,0.3535714285714286,1.2360958659831953
3,45000,0.7607284483879743,-0.23927155161202573,-0.2732281644719964,0.13774537743641505,310,0.4161290322580645,0.9264198727235099
4,60000,0.8074914870136691,-0.19250851298633087,-0.2354957902885194,0.0702525513751623,270,0.40370370370370373,0.9134555092621895
5,75000,0.8288549393359628,-0.17114506066403723,-0.22939919465400538,0.042982738338615524,280,0.2857142857142857,0.97337432366554
