epoch,timesteps,val_final_equity,val_total_return,val_max_drawdown,val_sharpe,val_n_trades,val_win_rate,val_profit_factor
1,15000,0.726914661540739,-0.273085338459261,-0.2753857765045056,0.1930753868787533,600,0.365,1.0194411172349145
2,30000,0.8441755578091861,-0.15582444219081393,-0.19010944762406135,0.0273370232819404,360,0.44166666666666665,1.0064316771429087
3,45000,0.9387328253055391,-0.06126717469446086,-0.17875602231976517,0.04519245885465952,111,0.6306306306306306,1.0040426587675364
4,60000,0.8778019484169913,-0.12219805158300867,-0.18592017376211034,0.016597800602287438,161,0.5031055900621118,0.890449669770492
5,75000,0.8902532519094012,-0.10974674809059881,-0.16825133013083837,0.013017883021850606,360,0.4722222222222222,0.9605325765974435
6,90000,0.8598953530164655,-0.14010464698353453,-0.17657395689847755,0.018029779733970838,201,0.4975124378109453,0.9645606397609116
7,105000,0.7568513469745751,-0.24314865302542488,-0.2665655423104837,0.14049690227543113,231,0.341991341991342,0.882967584328683
