Date,Open,High,Low,Close,Volume,ret_1d,ret_5d,vol_5d,vol_20d,vol_acc,range_vol,vol_rel,vol_z,sma_10,sma_20,sma_50,slope_10,mom_burst,rsi_14,macd_line,signal_line,macd_hist,bb_width,regime
2024-01-23,476.448,477.525,475.345,477.285,50738003,0.0029165974990388,0.0209108273851412,0.0069195835390161,0.0058099438334379,1.1909897474725806,0.0045675015975778,0.6191456889104402,-1.4791675019154635,470.32700000000006,467.92185,456.44926,0.00215206353062,0.4214989328612969,70.50179563561002,5.000369524057192,4.748661458321982,0.2517080657352091,0.0386450420962325,1
2024-01-24,480.188,481.133,477.307,477.806,83062772,0.0010915909781366,0.0277364915005238,0.0049392603474406,0.0058075737805253,0.8504860263684549,0.0080074339794811,1.0045052965629748,0.017866533681823,471.4599999999999,468.49965,457.49864,0.0024089622751828,0.2210028790442978,71.00367429970271,5.227756502646116,4.844480467186809,0.383276035459307,0.0427579249274622,1
2024-01-25,479.958,480.677,477.806,480.404,73676069,0.0054373532354135,0.024217292583867,0.0045736137464579,0.0058466081288705,0.7822678800505616,0.0059762200148209,0.8817068594740451,-0.4933000516893666,472.58900000000006,469.1089,458.46722,0.0023946888389261,1.1888524803328744,73.43118649499368,5.553580984416385,4.986300570632724,0.5672804137836609,0.0483432887441146,1
2024-01-26,479.973,481.478,478.939,479.794,77858026,-0.0012697646147825,0.0103223469757334,0.0024580773133498,0.0058730413369908,0.4185356738199413,0.0052918544208555,0.9268850946849718,-0.3102044070399891,473.6776,469.6454,459.4318599999999,0.0023034814606348,-0.5165680067581482,71.90896839668495,5.696906934698916,5.128421843445963,0.5684850912529527,0.0523989270641901,1
2024-01-29,480.109,483.737,479.558,483.595,62296035,0.0079221499226751,0.0161757691265127,0.0035988551215823,0.00606031445036,0.5938396680668098,0.008641528551784,0.7487925596043624,-1.0266023683426528,475.1138000000001,470.363,460.30506,0.0030320200913027,2.201296649556532,75.33942723629715,6.047491004752715,5.312235675707314,0.7352553290454003,0.058635545005194,1
2024-01-30,482.896,483.94,482.453,483.221,59548747,-0.0007733744145411,0.012437013524414,0.0040291370243079,0.0059970693644164,0.6718509957905142,0.003077266923416,0.7447172025081484,-1.1001672342908717,476.68500000000006,471.12985,461.15216,0.0033069971867791,-0.1919453763746408,74.37697004327296,6.223413099470008,5.494471160459853,0.7289419390101548,0.0631367209295592,1
2024-01-31,480.987,481.439,475.316,475.335,128011046,-0.016319654981882,-0.0051715549825661,0.0094321290626972,0.007062081065453,1.3356019245995792,0.0128814415096722,1.5978590546223634,2.527277407645171,477.7274000000001,471.6333000000001,461.83074,0.0021867690403516,-1.73021945980409,57.65265695682244,5.661239092773144,5.527824746922512,0.1334143458506318,0.0624125013014922,0
2024-02-01,477.058,481.588,476.242,481.558,93350095,0.0130918194536484,0.0024021448614082,0.0111947755530273,0.0071933081224707,1.556276383887511,0.0111014664900178,1.173918052328699,0.7558078956675807,478.9787,472.6379,462.6228,0.0026192761813534,1.1694578620337062,64.44655739272604,5.652695479631404,5.552798893464291,0.0998965861671132,0.0615167805584098,1
2024-02-02,481.999,488.301,481.655,486.627,100803092,0.0105262502128509,0.0142415286560482,0.0119388350077325,0.0073082193596852,1.633617495609314,0.0136572775452246,1.255615530055978,1.0874259011381078,480.1522000000001,473.97025,463.44816,0.0024500045617896,0.8816814475073833,68.83284713052265,5.98594825589214,5.639428765949861,0.3465194899422785,0.0613429180459777,1
2024-02-05,485.981,486.654,482.571,484.855,76959480,-0.0036413926888561,0.0026054859955126,0.0118398013381045,0.0074460627132684,1.5900754256349132,0.0084210743418134,0.9649426034193438,-0.1486721800778476,481.048,475.1825,464.2575,0.0018656584308056,-0.3075551926350037,65.77777851897213,6.037471675972256,5.719037347954341,0.3184343280179149,0.0583980286369164,1
2024-02-06,485.809,486.597,484.362,486.262,56806114,0.0029018985057387,0.0062931867613369,0.0118491105879429,0.0069230273018472,1.7115504635928962,0.0045962875980437,0.7209590307590723,-1.1282955765118097,481.94569999999993,476.1363500000001,465.06072,0.0018661339408956,0.2449043106903957,67.02910610689122,6.1212752481037,5.799484927984213,0.3217903201194874,0.0595607640841991,1
2024-02-07,488.536,490.742,487.621,490.317,71676343,0.0083391258210594,0.0315188235665373,0.0066803907130371,0.0070078175709303,0.953276914734273,0.006365269815242,0.906981438689512,-0.379616298881628,483.1968,477.3284,465.93954,0.002595935600214,1.2482989290560955,70.38949875247027,6.440650978427755,5.927718138072922,0.512932840354833,0.0618309090919616,1
2024-02-08,490.317,490.918,489.491,490.534,53174407,0.0004425708266284,0.0186394992918816,0.0057719602524818,0.0069819137439176,0.8267017416979877,0.0029090746003335,0.6793964420267631,-1.2490615466957202,484.2098,478.3994,466.83876,0.0020964542811541,0.0766759871158461,70.5624067822639,6.634786938329171,6.069131898124171,0.5656550402049998,0.0641477240744917,1
2024-02-09,491.047,493.812,490.702,493.369,64994823,0.005779415901854,0.0138545538985712,0.004653274797422,0.006993931192594,0.6653303656103213,0.0063035983209322,0.8380159409336236,-0.6187346760818746,485.5673,479.62245,467.78584,0.0028035368140009,1.2420101780891386,72.79731260285281,6.937431500208277,6.242791818540993,0.694639681667284,0.0668954297139929,1
2024-02-12,493.34,495.633,492.424,493.153,57399058,-0.0004378061856339,0.0171143950253167,0.0036667323868038,0.0070144377141623,0.5227407436237715,0.0065071083416302,0.7408188047637428,-0.985252495390568,486.5231,480.81845,468.73488,0.0019684192078008,-0.1193995143496246,72.34664050869526,7.078256367775055,6.409884728387806,0.6683716393872485,0.0679870530295439,1
2024-02-13,486.804,489.323,483.048,486.361,114894252,-0.0137726020119517,0.0002035939472959,0.0085584779355027,0.0078024145492541,1.0969012068604864,0.012901939094623,1.4560705056550365,1.6378012259544483,486.8371,481.76105000000007,469.513,0.000645395871234,-1.609234785263013,59.80841151440756,6.5661133851817794,6.441130459746601,0.1249829254351784,0.0633121934070903,0
2024-02-14,489.028,491.273,486.675,490.781,69473244,0.0090878997288021,0.0009463265601641,0.0087438822689214,0.0077420894522427,1.129395665454176,0.0093687408436757,0.8807024249361346,-0.428086787217376,488.3817,483.05455,470.32658,0.0031727245109298,1.0393436702321357,64.16131618001135,6.442626850270415,6.441429737851364,0.0011971124190504,0.0559928321044245,1
2024-02-15,491.489,494.354,491.002,494.167,62661961,0.0068992075895357,0.0074062144520052,0.0092472685237277,0.0076712425991785,1.2054459762122356,0.0067831320181233,0.8100958431165517,-0.6679225933582491,489.6426,484.31065,471.25514,0.0025817920696045,0.7460805129376837,67.10084731938237,6.542566153684334,6.461657021017959,0.0809091326663749,0.0523866988718109,1
2024-02-16,493.862,495.012,490.958,491.706,76731748,-0.0049800978211818,-0.003370702253283,0.0092576218455636,0.0074847902453621,1.236857886739044,0.0082447641476816,1.0155316972349986,0.0576113726179885,490.1505,485.15135,472.13624,0.0010372871968247,-0.5379456372613348,63.0528512086432,6.349987930960992,6.439323203006566,-0.0893352720455737,0.0506218814574507,1
2024-02-20,489.943,490.623,486.725,488.998,72875309,-0.0055073560216878,-0.0084253771142019,0.0095041775312831,0.0076582298549574,1.24104103837139,0.0079714027460234,0.96716340286932,-0.1214320562261446,490.5648,485.80640000000005,472.9992600000001,0.0008452505913998,-0.5794668106833523,58.8460577891504,5.910720230183927,6.333602608442038,-0.4228823782581115,0.0476682248095785,1
2024-02-21,487.68,489.601,485.849,489.442,60549772,0.0009079791737389,0.0063348006933121,0.0066695990593314,0.0076502770216448,0.8718114442733559,0.0076658725650843,0.798387084295693,-0.7697797588462026,490.8828,486.41425,473.8031,0.0006482324047709,0.1361369745804498,59.325228835090485,5.534624792478951,6.173807045249421,-0.6391822527704702,0.0450430631969885,1
2024-02-22,496.136,500.546,495.161,499.571,77615157,0.0206949955255169,0.0179102287985883,0.0108043114982713,0.0087942997450506,1.2285584766827986,0.0107792485952947,1.0270938118541482,0.10342449920746,491.80820000000006,487.5025,474.7709,0.0018851750356705,1.915438444494085,68.3724135978859,5.984901873565036,6.136026010912545,-0.1511241373475087,0.0478193129018968,1
2024-02-23,501.313,502.16,499.177,499.916,62295087,0.0006905925283893,0.0116337189654509,0.0106869039720199,0.0087682332823056,1.2188206709310738,0.0059670024564126,0.8306156703020164,-0.6346770429847157,492.7464,488.4781,475.71052,0.001907654244073,0.064620442513282,68.62836803349155,6.2970004200163885,6.168220892733314,0.1287795272830747,0.0507580572928802,1
2024-02-26,500.358,500.802,497.955,498.085,51186451,-0.0036626153193737,0.0129731994321808,0.010474781042459,0.008831710740346,1.1860421327667507,0.0057158918658462,0.6948533745541676,-1.0863245254425349,493.218,489.39265000000006,476.57214,0.0009570846179698,-0.3496602893050651,65.59435789971285,6.323698706609093,6.19931645550847,0.1243822511006236,0.0506684394121052,1
2024-02-27,498.785,499.236,496.865,499.01,49629922,0.0018571127418012,0.0204745213681856,0.0095196591865693,0.0087177801554442,1.0919820202880828,0.004751407787419,0.6795658648745385,-1.1015182312932332,493.8037000000001,490.1634,477.32676,0.0011875073496911,0.1950818312213817,66.40244668387575,6.346340398878567,6.2287212441824895,0.1176191546960776,0.0521915269790782,1
2024-02-28,497.435,498.936,497.07,498.35,57403479,-0.0013226187851945,0.0182003179130521,0.0097558402894143,0.0087265313716309,1.1179516664696283,0.0037443563760409,0.7871626948305003,-0.7279348451947468,495.0026,490.91985000000005,478.03858,0.0024278878428816,-0.1355719866650239,65.22529520856772,6.239107076310404,6.230798410608073,0.008308665702331,0.0523579173178337,1
2024-02-29,500.132,501.776,497.455,500.142,85256807,0.0035958663589845,0.0011429806774212,0.0028174351328905,0.0076460504186969,0.3684824162290444,0.0086395463688313,1.204416230247621,0.8380654951083052,495.9387,492.1602,478.80148,0.0018911011780544,1.2762902828591869,66.93902625013436,6.2269429965055565,6.23002732778757,-0.0030843312820136,0.0455174225375685,1
2024-03-01,501.028,505.27,500.614,504.838,78064486,0.009389333429306,0.0098456540698836,0.0050067548688096,0.0074194703671445,0.674812974653952,0.0092227605687369,1.114847808969241,0.4862837898529232,497.0058,493.3242,479.60632,0.0021516772133332,1.8753327854066624,70.97563538728129,6.521060107809433,6.288233883791943,0.2328262240174901,0.0462115014993373,1
2024-03-04,504.031,506.167,504.001,504.296,50589645,-0.0010736117328727,0.0124697591776503,0.0043720611834701,0.0072000667763816,0.607225088218875,0.004295096530609,0.7493443681422738,-1.0995297888922708,498.2648,494.20765,480.34382,0.0025331696330304,-0.2455618625306596,69.91461215679685,6.633943199482758,6.3573757469301055,0.2765674525526522,0.048316285469749,1
2024-03-05,502.269,502.721,497.021,499.256,74011950,-0.009994130431334,0.0004929760926635,0.0071379912467013,0.0075831271527944,0.941299163640016,0.0114169884788565,1.0986788171216426,0.434215729291607,499.2906,494.9277,481.11004,0.002058744667494,-1.400131869847935,60.81100118718041,6.244732593819606,6.334847116308007,-0.0901145224884008,0.0455952865941933,0
2024-03-06,502.574,504.068,500.477,501.785,69467697,0.0050655375198296,0.0068927460620045,0.0073829592386565,0.0076196486590271,0.968936964030462,0.0071564514682583,1.0216201385720198,0.0972943506847659,500.5249,495.70385,481.83942,0.0024721074260161,0.6861119870735438,63.3872126436347,6.070374055549962,6.281952504156398,-0.2115784486064358,0.0439878562860569,1
2024-03-07,505.123,507.83,501.84,506.767,59582981,0.0099285550584413,0.0132462380683886,0.0083362050140958,0.0077014856982073,1.0824151781566342,0.0118200277445058,0.8841134684434276,-0.5139209206727541,501.2445,496.52635,482.64976,0.0014376907122901,1.191016037949754,67.86836528132005,6.262014812682821,6.277964965861683,-0.0159501531788617,0.046917525984803,1
2024-03-08,507.406,510.124,503.144,503.725,87905936,-0.0060027586642381,-0.0022046676359545,0.0080691074240214,0.0078885446792075,1.0228892339660276,0.0138567670852151,1.2716127115261844,1.2138538673884949,501.6254,497.18590000000006,483.35988,0.0007599085875258,-0.743918454034918,62.81306347159043,6.098132046189392,6.241998381927225,-0.1438663357378331,0.047116741621123,0
2024-03-11,502.505,503.883,500.556,503.291,63550059,-0.0008615812199117,-0.0019928771991052,0.0080653389870173,0.0078321695891502,1.029770728942091,0.0066104897564232,0.9202518049008238,-0.3554829388454128,502.146,497.682,484.04442,0.001037826234477,-0.1068251581828698,62.102336424759145,5.86561840239898,6.166722386021576,-0.3011039836225961,0.0477076255698738,1
2024-03-12,505.428,509.296,502.879,508.705,74274874,0.0107571961350392,0.0189261621292482,0.0071656334536022,0.0081169803697367,0.8827954642244105,0.0126143835818401,1.062571788585892,0.2862100819799502,503.11550000000005,498.4596,484.83366,0.0019307133781809,1.5012203322249429,67.10294732695297,6.048490978889163,6.143076104595093,-0.0945851257059304,0.0506974663939004,1
2024-03-13,509.03,509.209,506.452,507.91,55978672,-0.0015627917948515,0.0122064230696414,0.0074742303237473,0.0073212901397742,1.0208897859602892,0.0054281270303794,0.8360608330590824,-0.9699867923304878,504.0715,499.53705,485.6341800000001,0.0019001601024017,-0.2090906378407339,65.73138059682785,6.059419738488089,6.126344831373692,-0.0669250928856035,0.0478354021308865,1
2024-03-14,508.894,509.045,503.824,506.905,111920411,-0.0019786970132504,0.0002723144956162,0.0063013008719554,0.0071899642372676,0.8764022551453089,0.0102997603101172,1.6202123158840378,2.8286882881482294,504.7478,500.34325,486.46696,0.0013416747425711,-0.3140140011474239,63.95182362744406,5.918758000413334,6.084827465181621,-0.1660694647682872,0.046495627182382,0
2024-03-15,503.799,505.27,501.738,503.424,109016103,-0.0068671644588236,-0.0005975482654226,0.0065177154161745,0.0073179961613373,0.8906420927916214,0.0070159547419272,1.5269361052428427,2.1523021532540807,504.6064,500.8061000000001,487.30612,-0.000280139903532,-1.0536151038701034,58.085947782808425,5.463416091660633,5.960545190477424,-0.4971290988167904,0.0452465634166802,0
2024-03-18,507.542,509.002,506.0,506.416,90024504,0.0059433002796847,0.00620913149649,0.0070113860368641,0.0072592180596505,0.965859680650196,0.0059279327667372,1.249299855683666,1.0013915144815146,504.8184,501.5416,488.23484,0.0004201294315728,0.8476639855190214,61.36607727832117,5.283083643587474,5.825052881099435,-0.5419692375119602,0.0428153637554465,1
2024-03-19,505.714,509.512,504.697,509.231,61528377,0.0055586711320336,0.0010339980931974,0.0054657589094354,0.0071173574939252,0.7679477831625732,0.0094554337815254,0.8606255903188104,-0.5507778193075715,505.8159,502.55324999999993,489.20726,0.0019759580871061,1.016998774943965,64.20440427040941,5.306149860697303,5.7212722770190085,-0.4151224163217053,0.0378161008377773,1
2024-03-20,509.288,514.079,508.607,513.939,70480169,0.0092453130308247,0.0118702132267527,0.0066038222234725,0.0072888482598893,0.9060172455247126,0.0106471779724829,0.9790389302527333,-0.0842507820267643,507.0313,503.7781,490.14234,0.0024028505232833,1.3999940213365134,68.38747786462775,5.639319690504749,5.704881759716157,-0.065562069211408,0.0343991018911794,1
2024-03-21,516.814,517.525,515.353,515.639,61022875,0.0033077855543168,0.0172300529685049,0.0061382413936633,0.0059065325843541,1.039229244230874,0.0042122492674138,0.8575503510340009,-0.5625197095990296,507.9185000000001,504.5815,491.1256,0.0017497933559527,0.5388815465696798,69.76158950840042,5.971696968097433,5.758244801392412,0.2134521667050206,0.0392886782229533,1
2024-03-22,515.55,516.037,514.424,514.661,80077023,-0.0018966757751063,0.0223211448004068,0.0041242391231121,0.0059556425147148,0.6924927265063718,0.0031341018651113,1.1114303345851475,0.4460630934056717,509.0121,505.31875,492.03654,0.0021531013341706,-0.4598849044888029,67.93217134617058,6.08603589534988,5.823803020183906,0.2622328751659744,0.0420299556936719,1
2024-03-25,513.268,514.405,513.081,513.24,49129427,-0.0027610407627544,0.0134750876749549,0.0050580257701125,0.0059180315679323,0.8546804308243547,0.0025796898137322,0.682867486197314,-1.2585377768983423,510.007,506.0765,492.92318,0.0019545704316261,-0.545873101951366,65.25456087932858,5.992905016184636,5.857623419384052,0.135281596800584,0.0419252973979609,1
2024-03-26,514.681,515.027,511.886,512.291,66296774,-0.0018490374873352,0.0060090607209695,0.0050927710169122,0.0059646414898731,0.8538268436684537,0.0061312808540458,0.9109313341179665,-0.3721502842429053,510.3656,506.74055,493.78434,0.0007031276041309,-0.3630709329211807,63.45569282737384,5.775940310101589,5.84128679752756,-0.0653464874259706,0.0410742875102701,1
2024-03-27,515.154,516.635,512.957,516.596,84055954,0.0084034269585058,0.0051698742457764,0.0047639641321446,0.0061310612777896,0.7770211251031711,0.0071196834663837,1.1341787186467236,0.5782022486304843,511.2342,507.65285,494.76608,0.0017019172138561,1.7639564365834854,67.79308939825368,5.883549838838803,5.849739405789808,0.0338104330489947,0.0414003073560414,1
2024-03-28,516.635,518.018,516.212,516.498,97520245,-0.0001897033658796,0.0016658941623888,0.0046019150283382,0.0061316999408329,0.7505121047578633,0.003496625349953,1.3050567405114013,1.2789116330305423,512.1935000000001,508.4706499999999,495.79782,0.0018764394087877,-0.0412226917465394,67.59640468829052,5.892992633845552,5.858390051400957,0.0346025824445943,0.0416652407938418,1
2024-04-01,517.247,517.791,514.424,515.599,63272571,-0.0017405682112999,0.0018225589271385,0.004583427324501,0.0058905566837527,0.7780974822198101,0.0065302686777904,0.8552044857319576,-0.5956713554601227,513.4110000000001,509.0087,496.7289,0.0023770313367896,-0.3797524665097583,65.71295311529383,5.761519124134622,5.839015865947691,-0.0774967418130687,0.0428458930687864,1
2024-04-02,511.728,512.459,509.99,512.321,75174893,-0.0063576539132155,-0.0017905853012235,0.0054064966289632,0.00610638294679,0.8853844700004131,0.004819244184798,0.99947241940632,-0.0023177929004439,514.0015000000001,509.4099499999999,497.47748,0.0011501506590236,-1.175928364262443,59.23223782483973,5.331361598017793,5.737485012361711,-0.4061234143439183,0.0422606305625184,1
2024-04-03,511.215,514.405,511.161,512.884,59908520,0.0010989204034188,0.0011575452233203,0.0053622657279601,0.0055522849546925,0.965776391470712,0.0063250169628999,0.8040397236707167,-0.8362609206158329,514.3668,510.09135,498.21722,0.0007106983150826,0.2049357965893095,59.96257304723187,4.97849901660976,5.5856878132113215,-0.6071887966015614,0.0381642685875562,1
2024-04-04,516.941,517.285,506.312,506.623,98090599,-0.0122074387190865,-0.0193052211012086,0.0054421987287858,0.0062459543652608,0.8713158006812644,0.0216591035148423,1.2916762010713083,1.2181854170290494,513.6351999999999,510.33325,498.80398,-0.0014223313013205,-2.2431074432121183,49.37026055164613,4.14585170620046,5.297720591809149,-1.151868885608689,0.0355970972262534,0
2024-04-05,507.996,513.901,507.552,511.915,75495092,0.0104456370910914,-0.0088732192573833,0.0084770052933186,0.0062879722377778,1.3481302036273677,0.0124024496254259,0.983826894665358,-0.0698288236466355,513.2628,510.59065,499.4861599999999,-0.0007250281912142,1.2322318433719242,56.38354848531996,3.8684003751823752,5.011856548483795,-1.14345617330142,0.035051335107168,1
2024-04-08,512.627,513.643,511.383,512.202,49017667,0.0005606399499915,-0.0065884534298942,0.0085400314934777,0.0060977941788004,1.400511601911404,0.0044123217012039,0.6553887729457163,-1.386087684410389,513.0169,511.01450000000006,500.12212,-0.000479091802484,0.0656484563050236,56.73358522568843,3.629834228371237,4.735452084461284,-1.1056178560900465,0.0327313062382668,1
2024-04-09,513.959,514.207,507.888,512.795,68991272,0.0011577463578822,0.0009252011922211,0.0080742243583924,0.0060846238264291,1.3269882557605877,0.0123226630524868,0.9191017639526384,-0.3289377830699749,512.9724,511.4897000000001,500.7821400000001,-8.674178180090308e-05,0.1433879172915154,57.49266025864557,3.448862640660309,4.478134195701089,-1.02927155504078,0.0295466935866467,1
2024-04-10,507.028,509.674,505.655,507.66,83704568,-0.010013748183972,-0.010185539030268,0.0092172858429711,0.006095823979169,1.5120656164726858,0.0079167159122247,1.108151867216474,0.440156080632964,512.5092999999999,511.43745000000007,501.26344000000006,-0.0009027776153259,-1.0864095209978435,49.40896405205128,2.8581428766057115,4.1541359318820135,-1.295993055276302,0.0299209404599637,0
2024-04-11,509.201,512.952,505.645,511.492,70991021,0.0075483591380056,0.0096106967113613,0.0078931331663539,0.006316056333486,1.249693281629965,0.0142856584267202,0.9305916031085336,-0.2937810792721035,511.9989000000001,511.6165499999999,501.82886,-0.0009958843673664,0.9563196290495176,54.54522231897999,2.668443427541831,3.856997431013977,-1.188554003472146,0.0291984653760036,1
2024-04-12,507.908,509.333,502.683,504.431,93738940,-0.0138047124881719,-0.0146196145844526,0.0087625221230372,0.0070575890280004,1.2415744368611672,0.0131831707408942,1.2436041734984244,1.1109873602552836,510.7922,511.49285,502.41078,-0.0023568410010257,-1.5754266544391209,45.39894376162566,1.9261382360811008,3.4708255920274023,-1.544687355946301,0.0307687598960864,0
2024-04-15,508.656,508.826,497.253,498.112,93273444,-0.0125269858513848,-0.0275086782167972,0.0093981658039075,0.0074411620685749,1.2629970584295294,0.0232337305666196,1.250486971580294,1.2324699271698134,509.0435,511.22725,502.74186,-0.0034235056839161,-1.3329180161152752,39.08294774990759,0.8185300292547595,2.940366479472874,-2.1218364502181144,0.0361978278490838,0
